,Season,Crop,Temperature,humidity,soil moisture, area,Production
385,Rabi       ,Ragi,36.0,41.0,50.0,23.0,42.0
386,Rabi       ,Rapeseed &Mustard,37.0,42.0,55.0,1331.0,98.0
387,Rabi       ,Rice,36.0,40.0,54.0,12692.0,49600.0
388,Rabi       ,Sesamum,34.0,45.0,52.0,290.0,61.0
389,Rabi       ,Small millets,34.0,55.0,62.0,89.0,67.0
390,Rabi       ,Urad,35.0,50.0,59.0,165179.0,128840.0
391,Rabi       ,Varagu,25.0,55.0,55.0,89.0,67.0
392,Whole Year ,Banana,36.0,35.0,45.0,7612.0,141059.0
393,Whole Year ,Cashewnut,37.0,40.0,46.0,97.0,21.0
394,Whole Year ,Coconut ,36.0,41.0,50.0,519.0,5555550.0
395,Whole Year ,Coriander,37.0,42.0,55.0,35.0,26.0
396,Whole Year ,Sugarcane,36.0,40.0,54.0,1696.0,135426.0
397,Whole Year ,Sweet potato,34.0,45.0,52.0,90.0,2543.0
398,Whole Year ,Turmeric,35.0,50.0,59.0,4902.0,25647.0
399,Kharif     ,Arhar/Tur,25.0,55.0,55.0,39203.0,29873.0
400,Kharif     ,Bajra,36.0,35.0,45.0,77.0,76.0
401,Kharif     ,Castor seed,37.0,40.0,46.0,3400.0,1469.0
402,Kharif     ,Cotton(lint),36.0,41.0,50.0,126285.0,378112.0
403,Kharif     ,Dry chillies,37.0,42.0,55.0,51052.0,203953.0
404,Kharif     ,Groundnut,36.0,40.0,54.0,189.0,138.0
405,Kharif     ,Jowar,34.0,45.0,52.0,184.0,105.0
406,Kharif     ,Maize,34.0,55.0,62.0,2549.0,6814.0
407,Kharif     ,Moong(Green Gram),35.0,50.0,59.0,10504.0,3414.0
408,Kharif     ,Onion,25.0,55.0,55.0,693.0,9615.0
409,Kharif     ,Rice,36.0,35.0,45.0,272468.0,935110.0
410,Kharif     ,Sesamum,37.0,40.0,46.0,7695.0,1293.0
411,Kharif     ,Urad,36.0,41.0,50.0,9551.0,3448.0
412,Rabi       ,Arhar/Tur,37.0,42.0,55.0,770.0,587.0
413,Rabi       ,Bajra,36.0,40.0,54.0,43.0,43.0
414,Rabi       ,Dry chillies,34.0,45.0,52.0,515.0,1036.0
415,Rabi       ,Gram,34.0,55.0,62.0,2820.0,5285.0
416,Rabi       ,Groundnut,35.0,50.0,59.0,5092.0,12954.0
417,Rabi       ,Jowar,25.0,55.0,55.0,398.0,294.0
418,Rabi       ,Maize,36.0,35.0,45.0,4369.0,28281.0
419,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,3410.0,1405.0
420,Rabi       ,Onion,36.0,41.0,50.0,883.0,11504.0
421,Rabi       ,Ragi,37.0,42.0,55.0,8.0,15.0
422,Rabi       ,Rapeseed &Mustard,36.0,40.0,54.0,1242.0,324.0
423,Rabi       ,Rice,34.0,45.0,52.0,44917.0,181060.0
424,Rabi       ,Sesamum,34.0,55.0,62.0,100.0,25.0
425,Rabi       ,Small millets,35.0,50.0,59.0,15.0,12.0
426,Rabi       ,Urad,25.0,55.0,55.0,154060.0,118164.0
427,Rabi       ,Varagu,36.0,35.0,45.0,15.0,12.0
428,Whole Year ,Banana,37.0,40.0,46.0,7967.0,204939.0
429,Whole Year ,Cashewnut,36.0,41.0,50.0,150.0,41.0
430,Whole Year ,Coconut ,37.0,42.0,55.0,491.0,5426352.0
431,Whole Year ,Coriander,36.0,40.0,54.0,115.0,89.0
432,Whole Year ,Sugarcane,34.0,45.0,52.0,1700.0,139080.0
433,Whole Year ,Sweet potato,34.0,55.0,62.0,55.0,1544.0
434,Whole Year ,Tobacco,35.0,50.0,59.0,2857.0,4480.0
435,Whole Year ,Turmeric,25.0,55.0,55.0,4266.0,22964.0
436,Kharif     ,Arhar/Tur,36.0,35.0,45.0,37456.0,19290.0
437,Kharif     ,Bajra,37.0,40.0,46.0,419.0,356.0
438,Kharif     ,Castor seed,36.0,41.0,50.0,2684.0,827.0
439,Kharif     ,Cotton(lint),37.0,42.0,55.0,98628.0,186813.0
440,Kharif     ,Dry chillies,36.0,40.0,54.0,58658.0,118606.0
441,Kharif     ,Groundnut,34.0,45.0,52.0,161.0,141.0
442,Kharif     ,Jowar,34.0,55.0,62.0,76.0,25.0
443,Kharif     ,Maize,35.0,50.0,59.0,2327.0,2255.0
444,Kharif     ,Moong(Green Gram),25.0,55.0,55.0,8146.0,978.0
445,Kharif     ,Onion,36.0,35.0,45.0,806.0,9635.0
446,Kharif     ,Rice,37.0,40.0,46.0,202953.0,646811.0
447,Kharif     ,Sesamum,36.0,41.0,50.0,6345.0,609.0
448,Kharif     ,Soyabean,37.0,42.0,55.0,2376.0,0.0
449,Kharif     ,Sunflower,36.0,40.0,54.0,44.0,48.0
450,Kharif     ,Urad,34.0,45.0,52.0,3217.0,167.0
451,Rabi       ,Arhar/Tur,34.0,55.0,62.0,1314.0,677.0
452,Rabi       ,Bajra,35.0,50.0,59.0,6.0,5.0
453,Rabi       ,Dry chillies,25.0,55.0,55.0,658.0,1094.0
454,Rabi       ,Gram,36.0,35.0,45.0,9847.0,12909.0
455,Rabi       ,Groundnut,37.0,40.0,46.0,3624.0,7802.0
456,Rabi       ,Horse-gram,36.0,41.0,50.0,9.0,3.0
457,Rabi       ,Jowar,37.0,42.0,55.0,8638.0,6928.0
458,Rabi       ,Maize,36.0,40.0,54.0,6450.0,44699.0
459,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,5737.0,1624.0
460,Rabi       ,Onion,34.0,55.0,62.0,737.0,13565.0
461,Rabi       ,other oilseeds,35.0,50.0,59.0,51.0,63.0
462,Rabi       ,Ragi,25.0,55.0,55.0,5.0,7.0
463,Rabi       ,Rapeseed &Mustard,36.0,35.0,45.0,1279.0,118.0
464,Rabi       ,Rice,37.0,40.0,46.0,2716.0,7385.0
465,Rabi       ,Sesamum,36.0,41.0,50.0,83.0,15.0
466,Rabi       ,Small millets,37.0,42.0,55.0,182.0,66.0
467,Rabi       ,Urad,36.0,40.0,54.0,176210.0,116827.0
468,Whole Year ,Banana,34.0,45.0,52.0,6720.0,151697.0
469,Whole Year ,Beans & Mutter(Vegetable),34.0,55.0,62.0,466.0,2348.0
470,Whole Year ,Bhindi,35.0,50.0,59.0,1644.0,10018.0
471,Whole Year ,Bottle Gourd,25.0,55.0,55.0,316.0,0.0
472,Whole Year ,Brinjal,36.0,35.0,45.0,1169.0,23076.0
473,Whole Year ,Cabbage,37.0,40.0,46.0,162.0,0.0
474,Whole Year ,Cashewnut,36.0,41.0,50.0,150.0,19.0
475,Whole Year ,Citrus Fruit,37.0,42.0,55.0,2007.0,8914.0
476,Whole Year ,Coconut ,36.0,40.0,54.0,399.0,4488408.0
477,Whole Year ,Coriander,34.0,45.0,52.0,64.0,35.0
478,Whole Year ,Cucumber,34.0,55.0,62.0,1555.0,0.0
479,Whole Year ,Mango,35.0,50.0,59.0,984.0,10186.0
480,Whole Year ,Orange,25.0,55.0,55.0,288.0,5124.0
481,Whole Year ,other fibres,36.0,35.0,45.0,6268.0,0.0
482,Whole Year ,Other Fresh Fruits,37.0,40.0,46.0,1359.0,6100.0
483,Whole Year ,Other Vegetables,36.0,41.0,50.0,5007.0,0.0
484,Whole Year ,Papaya,37.0,42.0,55.0,87.0,11349.0
485,Whole Year ,Pome Fruit,36.0,40.0,54.0,307.0,2323.0
486,Whole Year ,Sugarcane,34.0,45.0,52.0,1738.0,114932.0
487,Whole Year ,Sweet potato,34.0,55.0,62.0,58.0,1635.0
488,Whole Year ,Tobacco,35.0,50.0,59.0,2592.0,2803.0
489,Whole Year ,Tomato,25.0,55.0,55.0,1067.0,7291.0
490,Whole Year ,Turmeric,36.0,35.0,45.0,4625.0,29669.0
491,Kharif     ,Arhar/Tur,37.0,40.0,46.0,34020.0,17758.0
492,Kharif     ,Bajra,36.0,41.0,50.0,16082.0,21839.0
493,Kharif     ,Castor seed,37.0,42.0,55.0,4263.0,3338.0
494,Kharif     ,Cotton(lint),36.0,40.0,54.0,138925.0,485420.0
495,Kharif     ,Dry chillies,34.0,45.0,52.0,67122.0,338429.0
496,Kharif     ,Gram,34.0,55.0,62.0,44.0,79.0
497,Kharif     ,Groundnut,35.0,50.0,59.0,265.0,254.0
498,Kharif     ,Jowar,25.0,55.0,55.0,9610.0,28426.0
499,Kharif     ,Maize,36.0,35.0,45.0,3891.0,6677.0
500,Kharif     ,Moong(Green Gram),37.0,40.0,46.0,39752.0,17650.0
501,Kharif     ,Onion,36.0,41.0,50.0,439.0,6404.0
502,Kharif     ,Rice,37.0,42.0,55.0,170487.0,482990.0
503,Kharif     ,Sesamum,36.0,40.0,54.0,16291.0,4773.0
504,Kharif     ,Soyabean,34.0,45.0,52.0,1631.0,1796.0
505,Kharif     ,Sunflower,34.0,55.0,62.0,398.0,437.0
506,Kharif     ,Urad,35.0,50.0,59.0,1615.0,995.0
507,Rabi       ,Arhar/Tur,25.0,55.0,55.0,762.0,398.0
508,Rabi       ,Bajra,36.0,35.0,45.0,197.0,268.0
509,Rabi       ,Dry chillies,37.0,40.0,46.0,172.0,363.0
510,Rabi       ,Gram,36.0,41.0,50.0,17127.0,30656.0
511,Rabi       ,Groundnut,37.0,42.0,55.0,8348.0,11178.0
512,Rabi       ,Jowar,36.0,40.0,54.0,22318.0,41913.0
513,Rabi       ,Maize,34.0,45.0,52.0,22949.0,128514.0
514,Rabi       ,Moong(Green Gram),34.0,55.0,62.0,26217.0,7813.0
515,Rabi       ,Onion,35.0,50.0,59.0,428.0,3364.0
516,Rabi       ,Rapeseed &Mustard,36.0,35.0,45.0,1135.0,280.0
517,Rabi       ,Rice,37.0,40.0,46.0,5772.0,16837.0
518,Rabi       ,Safflower,36.0,41.0,50.0,6.0,2.0
519,Rabi       ,Sesamum,37.0,42.0,55.0,1271.0,262.0
520,Rabi       ,Small millets,36.0,40.0,54.0,46.0,25.0
521,Rabi       ,Urad,34.0,45.0,52.0,65589.0,17119.0
522,Rabi       ,Varagu,34.0,55.0,62.0,46.0,25.0
523,Whole Year ,Banana,35.0,50.0,59.0,5681.0,42238.0
524,Whole Year ,Beans & Mutter(Vegetable),25.0,55.0,55.0,512.0,3505.0
525,Whole Year ,Bhindi,36.0,35.0,45.0,2308.0,14402.0
526,Whole Year ,Bottle Gourd,37.0,40.0,46.0,234.0,0.0
527,Whole Year ,Brinjal,36.0,41.0,50.0,1231.0,17657.0
528,Whole Year ,Cabbage,37.0,42.0,55.0,283.0,0.0
529,Whole Year ,Cashewnut,36.0,40.0,54.0,150.0,40.0
530,Whole Year ,Citrus Fruit,34.0,45.0,52.0,2020.0,10680.0
531,Whole Year ,Coconut ,34.0,55.0,62.0,380.0,4497480.0
532,Whole Year ,Coriander,35.0,50.0,59.0,195.0,148.0
533,Whole Year ,Cucumber,25.0,55.0,55.0,1888.0,0.0
534,Whole Year ,Mango,36.0,35.0,45.0,913.0,2552.0
535,Whole Year ,Orange,37.0,40.0,46.0,959.0,14549.0
536,Whole Year ,Other Fresh Fruits,36.0,41.0,50.0,1350.0,6537.0
537,Whole Year ,Other Vegetables,37.0,42.0,55.0,5430.0,0.0
538,Whole Year ,Papaya,36.0,40.0,54.0,88.0,7991.0
539,Whole Year ,Pome Fruit,34.0,45.0,52.0,285.0,2476.0
540,Whole Year ,Sugarcane,34.0,55.0,62.0,1547.0,110569.0
541,Whole Year ,Sweet potato,35.0,50.0,59.0,33.0,239.0
542,Whole Year ,Tobacco,25.0,55.0,55.0,3181.0,7965.0
543,Whole Year ,Tomato,36.0,35.0,45.0,1478.0,14161.0
544,Whole Year ,Turmeric,37.0,40.0,46.0,4289.0,30649.0
545,Kharif     ,Arhar/Tur,36.0,41.0,50.0,31557.0,30295.0
546,Kharif     ,Bajra,37.0,42.0,55.0,5824.0,1584.0
547,Kharif     ,Castor seed,36.0,40.0,54.0,4765.0,3135.0
548,Kharif     ,Cotton(lint),34.0,45.0,52.0,177868.0,593242.0
549,Kharif     ,Dry chillies,34.0,55.0,62.0,55534.0,272727.0
550,Kharif     ,Groundnut,35.0,50.0,59.0,184.0,176.0
551,Kharif     ,Jowar,25.0,55.0,55.0,1797.0,961.0
552,Kharif     ,Maize,36.0,35.0,45.0,2749.0,8121.0
553,Kharif     ,Mesta,37.0,40.0,46.0,6.0,51.0
554,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,8480.0,3053.0
555,Kharif     ,Onion,37.0,42.0,55.0,845.0,14336.0
556,Kharif     ,Rice,36.0,40.0,54.0,240404.0,833961.0
557,Kharif     ,Sesamum,34.0,45.0,52.0,8839.0,3323.0
558,Kharif     ,Soyabean,34.0,55.0,62.0,1066.0,651.0
559,Kharif     ,Sunflower,35.0,50.0,59.0,260.0,167.0
560,Kharif     ,Urad,25.0,55.0,55.0,1039.0,501.0
561,Rabi       ,Arhar/Tur,36.0,35.0,45.0,559.0,537.0
562,Rabi       ,Bajra,37.0,40.0,46.0,10.0,3.0
563,Rabi       ,Dry chillies,36.0,41.0,50.0,271.0,699.0
564,Rabi       ,Gram,37.0,42.0,55.0,3719.0,5679.0
565,Rabi       ,Groundnut,36.0,40.0,54.0,4585.0,11582.0
566,Rabi       ,Jowar,34.0,45.0,52.0,1515.0,8043.0
567,Rabi       ,Maize,34.0,55.0,62.0,32788.0,279714.0
568,Rabi       ,Moong(Green Gram),35.0,50.0,59.0,7823.0,2801.0
569,Rabi       ,Onion,25.0,55.0,55.0,394.0,5344.0
570,Rabi       ,Ragi,36.0,35.0,45.0,11.0,18.0
571,Rabi       ,Rapeseed &Mustard,37.0,40.0,46.0,1356.0,92.0
572,Rabi       ,Rice,36.0,41.0,50.0,21247.0,70922.0
573,Rabi       ,Sesamum,37.0,42.0,55.0,805.0,190.0
574,Rabi       ,Small millets,36.0,40.0,54.0,5.0,3.0
575,Rabi       ,Sunflower,34.0,45.0,52.0,59.0,53.0
576,Rabi       ,Urad,34.0,55.0,62.0,67026.0,45041.0
577,Whole Year ,Banana,35.0,50.0,59.0,6340.0,180798.0
578,Whole Year ,Cashewnut,25.0,55.0,55.0,159.0,34.0
579,Whole Year ,Coconut ,36.0,35.0,45.0,215.0,2528312.0
580,Whole Year ,Coriander,37.0,40.0,46.0,16.0,10.0
581,Whole Year ,Sugarcane,36.0,41.0,50.0,1972.0,150690.0
582,Whole Year ,Sweet potato,37.0,42.0,55.0,48.0,439.0
583,Whole Year ,Tapioca,36.0,40.0,54.0,5.0,36.0
584,Whole Year ,Tobacco,34.0,45.0,52.0,3872.0,7020.0
585,Whole Year ,Turmeric,34.0,55.0,62.0,4846.0,34184.0
586,Kharif     ,Arhar/Tur,35.0,50.0,59.0,35956.0,31461.0
587,Kharif     ,Bajra,25.0,55.0,55.0,796.0,464.0
588,Kharif     ,Castor seed,36.0,35.0,45.0,6886.0,3759.0
589,Kharif     ,Cotton(lint),37.0,40.0,46.0,152978.0,462533.0
590,Kharif     ,Dry chillies,36.0,41.0,50.0,41126.0,193539.0
591,Kharif     ,Groundnut,37.0,42.0,55.0,235.0,263.0
592,Kharif     ,Jowar,36.0,40.0,54.0,202.0,112.0
593,Kharif     ,Maize,34.0,45.0,52.0,1617.0,5786.0
594,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,3852.0,1938.0
595,Kharif     ,Onion,35.0,50.0,59.0,1327.0,24880.0
596,Kharif     ,Rice,25.0,55.0,55.0,288879.0,892636.0
597,Kharif     ,Sesamum,36.0,35.0,45.0,4263.0,499.0
598,Kharif     ,Soyabean,37.0,40.0,46.0,1533.0,845.0
599,Kharif     ,Urad,36.0,41.0,50.0,1243.0,428.0
600,Rabi       ,Dry chillies,37.0,42.0,55.0,327.0,712.0
601,Rabi       ,Gram,36.0,40.0,54.0,6350.0,9970.0
602,Rabi       ,Groundnut,34.0,45.0,52.0,4834.0,16262.0
603,Rabi       ,Jowar,34.0,55.0,62.0,2449.0,12806.0
604,Rabi       ,Maize,35.0,50.0,59.0,22565.0,237023.0
605,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,1913.0,1234.0
606,Rabi       ,Onion,36.0,35.0,45.0,372.0,5986.0
607,Rabi       ,Ragi,37.0,40.0,46.0,40.0,75.0
608,Rabi       ,Rapeseed &Mustard,36.0,41.0,50.0,1083.0,73.0
609,Rabi       ,Rice,37.0,42.0,55.0,31434.0,111559.0
610,Rabi       ,Sesamum,36.0,40.0,54.0,363.0,83.0
611,Rabi       ,Urad,34.0,45.0,52.0,100125.0,78298.0
612,Whole Year ,Banana,34.0,55.0,62.0,6263.0,164925.0
613,Whole Year ,Cashewnut,35.0,50.0,59.0,159.0,42.0
614,Whole Year ,Coconut ,25.0,55.0,55.0,222.0,1941072.0
615,Whole Year ,Sugarcane,36.0,35.0,45.0,1953.0,138788.0
616,Whole Year ,Sunflower,37.0,40.0,46.0,332.0,377.0
617,Whole Year ,Sweet potato,36.0,41.0,50.0,60.0,582.0
618,Whole Year ,Tobacco,37.0,42.0,55.0,3110.0,5759.0
619,Whole Year ,Turmeric,36.0,40.0,54.0,5219.0,34127.0
620,Kharif     ,Arhar/Tur,34.0,45.0,52.0,27430.0,20188.0
621,Kharif     ,Castor seed,34.0,55.0,62.0,1709.0,680.0
622,Kharif     ,Cotton(lint),35.0,50.0,59.0,132550.0,468603.0
623,Kharif     ,Dry chillies,25.0,55.0,55.0,58871.0,285819.0
624,Kharif     ,Groundnut,36.0,35.0,45.0,178.0,173.0
625,Kharif     ,Maize,37.0,40.0,46.0,1132.0,3104.0
626,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,597.0,187.0
627,Kharif     ,Onion,37.0,42.0,55.0,598.0,10027.0
628,Kharif     ,Rice,36.0,40.0,54.0,288638.0,783941.0
629,Kharif     ,Sesamum,34.0,45.0,52.0,2037.0,568.0
630,Kharif     ,Soyabean,34.0,55.0,62.0,221.0,225.0
631,Kharif     ,Urad,35.0,50.0,59.0,1104.0,531.0
632,Rabi       ,Arhar/Tur,25.0,55.0,55.0,331.0,244.0
633,Rabi       ,Bajra,36.0,35.0,45.0,40.0,38.0
634,Rabi       ,Dry chillies,37.0,40.0,46.0,1045.0,3121.0
635,Rabi       ,Gram,36.0,41.0,50.0,11684.0,18099.0
636,Rabi       ,Groundnut,37.0,42.0,55.0,3690.0,8310.0
637,Rabi       ,Jowar,36.0,40.0,54.0,723.0,4168.0
638,Rabi       ,Maize,34.0,45.0,52.0,34010.0,280276.0
639,Rabi       ,Moong(Green Gram),34.0,55.0,62.0,1451.0,991.0
640,Rabi       ,Onion,35.0,50.0,59.0,566.0,7493.0
641,Rabi       ,Rapeseed &Mustard,25.0,55.0,55.0,743.0,46.0
642,Rabi       ,Rice,36.0,35.0,45.0,28933.0,100947.0
643,Rabi       ,Sesamum,37.0,40.0,46.0,83.0,16.0
644,Rabi       ,Urad,36.0,41.0,50.0,118159.0,111424.0
645,Whole Year ,Banana,37.0,42.0,55.0,5653.0,173479.0
646,Whole Year ,Cashewnut,36.0,40.0,54.0,159.0,42.0
647,Whole Year ,Coconut ,34.0,45.0,52.0,213.0,2747097.0
648,Whole Year ,Sugarcane,34.0,55.0,62.0,1721.0,135923.0
649,Whole Year ,Sunflower,35.0,50.0,59.0,47.0,38.0
650,Whole Year ,Sweet potato,25.0,55.0,55.0,11.0,118.0
651,Whole Year ,Tobacco,36.0,35.0,45.0,2541.0,5377.0
652,Whole Year ,Turmeric,37.0,40.0,46.0,5359.0,32047.0
653,Kharif     ,Arhar/Tur,36.0,41.0,50.0,21000.0,19000.0
654,Kharif     ,Castor seed,37.0,42.0,55.0,2000.0,1000.0
655,Kharif     ,Cotton(lint),36.0,40.0,54.0,150000.0,689000.0
656,Kharif     ,Dry chillies,34.0,45.0,52.0,63000.0,312000.0
657,Kharif     ,Maize,34.0,55.0,62.0,1000.0,3000.0
658,Kharif     ,Moong(Green Gram),35.0,50.0,59.0,3000.0,1000.0
659,Kharif     ,Onion,25.0,55.0,55.0,1000.0,18000.0
660,Kharif     ,Rice,36.0,35.0,45.0,283000.0,976000.0
661,Kharif     ,Sesamum,37.0,40.0,46.0,2000.0,1000.0
662,Kharif     ,Urad,36.0,41.0,50.0,1000.0,1000.0
663,Rabi       ,Dry chillies,37.0,42.0,55.0,1000.0,3000.0
664,Rabi       ,Gram,36.0,40.0,54.0,15000.0,25000.0
665,Rabi       ,Groundnut,34.0,45.0,52.0,7000.0,9000.0
666,Rabi       ,Jowar,34.0,55.0,62.0,3000.0,15000.0
667,Rabi       ,Maize,35.0,50.0,59.0,58000.0,517000.0
668,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,2000.0,1000.0
669,Rabi       ,Rice,36.0,35.0,45.0,24000.0,85000.0
670,Rabi       ,Urad,37.0,40.0,46.0,107000.0,31000.0
671,Whole Year ,Sugarcane,36.0,41.0,50.0,2000.0,117000.0
672,Whole Year ,Tobacco,37.0,42.0,55.0,2000.0,5000.0
673,Kharif     ,Arhar/Tur,36.0,40.0,54.0,18935.0,21832.0
674,Kharif     ,Castor seed,34.0,45.0,52.0,2106.0,1497.0
675,Kharif     ,Cotton(lint),34.0,55.0,62.0,166289.0,643636.0
676,Kharif     ,Dry chillies,35.0,50.0,59.0,61236.0,305935.0
677,Kharif     ,Groundnut,25.0,55.0,55.0,292.0,350.0
678,Kharif     ,Maize,36.0,35.0,45.0,784.0,2522.0
679,Kharif     ,Mesta,37.0,40.0,46.0,12.0,95.0
680,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,183.0,55.0
681,Kharif     ,Onion,37.0,42.0,55.0,639.0,10738.0
682,Kharif     ,Rice,36.0,40.0,54.0,281491.0,959321.0
683,Kharif     ,Sesamum,34.0,45.0,52.0,501.0,180.0
684,Kharif     ,Urad,34.0,55.0,62.0,222.0,71.0
685,Rabi       ,Arhar/Tur,35.0,50.0,59.0,132.0,152.0
686,Rabi       ,Dry chillies,25.0,55.0,55.0,2392.0,8444.0
687,Rabi       ,Gram,36.0,35.0,45.0,12603.0,26025.0
688,Rabi       ,Groundnut,37.0,40.0,46.0,4950.0,12251.0
689,Rabi       ,Jowar,36.0,41.0,50.0,5108.0,35633.0
690,Rabi       ,Maize,37.0,42.0,55.0,95547.0,950884.0
691,Rabi       ,Moong(Green Gram),36.0,40.0,54.0,3925.0,2390.0
692,Rabi       ,Onion,34.0,45.0,52.0,84.0,1682.0
693,Rabi       ,Rapeseed &Mustard,34.0,55.0,62.0,707.0,16.0
694,Rabi       ,Rice,35.0,50.0,59.0,51358.0,187662.0
695,Rabi       ,Sesamum,25.0,55.0,55.0,35.0,6.0
696,Rabi       ,Urad,36.0,35.0,45.0,40024.0,22373.0
697,Whole Year ,Banana,37.0,40.0,46.0,5519.0,174969.0
698,Whole Year ,Cashewnut,36.0,41.0,50.0,156.0,45.0
699,Whole Year ,Coconut ,37.0,42.0,55.0,157.0,1435126.0
700,Whole Year ,Sugarcane,36.0,40.0,54.0,762.0,57402.0
701,Whole Year ,Sunflower,34.0,45.0,52.0,100.0,101.0
702,Whole Year ,Sweet potato,34.0,55.0,62.0,21.0,286.0
703,Whole Year ,Tobacco,35.0,50.0,59.0,6246.0,15890.0
704,Whole Year ,Turmeric,25.0,55.0,55.0,4394.0,30354.0
705,Kharif     ,Arhar/Tur,36.0,35.0,45.0,31140.0,28680.0
706,Kharif     ,Bajra,37.0,40.0,46.0,315.0,557.0
707,Kharif     ,Castor seed,36.0,41.0,50.0,762.0,895.0
708,Kharif     ,Cotton(lint),37.0,42.0,55.0,151490.0,524868.0
709,Kharif     ,Dry chillies,36.0,40.0,54.0,61837.0,341340.0
710,Kharif     ,Groundnut,34.0,45.0,52.0,256.0,284.0
711,Kharif     ,Jowar,34.0,55.0,62.0,180.0,212.0
712,Kharif     ,Maize,35.0,50.0,59.0,530.0,1912.0
713,Kharif     ,Moong(Green Gram),25.0,55.0,55.0,1135.0,20.0
714,Kharif     ,Onion,36.0,35.0,45.0,723.0,11708.0
715,Kharif     ,Rice,37.0,40.0,46.0,190526.0,683226.0
716,Kharif     ,Sesamum,36.0,41.0,50.0,1951.0,1077.0
717,Kharif     ,Urad,37.0,42.0,55.0,342.0,320.0
718,Rabi       ,Arhar/Tur,36.0,40.0,54.0,2552.0,2350.0
719,Rabi       ,Dry chillies,34.0,45.0,52.0,5101.0,20067.0
720,Rabi       ,Gram,34.0,55.0,62.0,9439.0,12280.0
721,Rabi       ,Groundnut,35.0,50.0,59.0,3588.0,9914.0
722,Rabi       ,Horse-gram,25.0,55.0,55.0,78.0,49.0
723,Rabi       ,Jowar,36.0,35.0,45.0,3449.0,20422.0
724,Rabi       ,Maize,37.0,40.0,46.0,68798.0,529745.0
725,Rabi       ,Moong(Green Gram),36.0,41.0,50.0,3683.0,2567.0
726,Rabi       ,Onion,37.0,42.0,55.0,40.0,1068.0
727,Rabi       ,Rapeseed &Mustard,36.0,40.0,54.0,595.0,15.0
728,Rabi       ,Rice,34.0,45.0,52.0,112342.0,383423.0
729,Rabi       ,Sesamum,34.0,55.0,62.0,15.0,3.0
730,Rabi       ,Small millets,35.0,50.0,59.0,84.0,79.0
731,Rabi       ,Urad,25.0,55.0,55.0,62373.0,35989.0
732,Whole Year ,Banana,36.0,35.0,45.0,5177.0,122452.0
733,Whole Year ,Cashewnut,37.0,40.0,46.0,166.0,49.0
734,Whole Year ,Coconut ,36.0,41.0,50.0,136.0,1539810.0
735,Whole Year ,Coriander,37.0,42.0,55.0,22.0,23.0
736,Whole Year ,Sugarcane,36.0,40.0,54.0,409.0,41203.0
737,Whole Year ,Sunflower,34.0,45.0,52.0,50.0,49.0
738,Whole Year ,Sweet potato,34.0,55.0,62.0,15.0,193.0
739,Whole Year ,Tobacco,35.0,50.0,59.0,9223.0,21059.0
740,Whole Year ,Turmeric,25.0,55.0,55.0,4704.0,24301.0
741,Kharif     ,Arhar/Tur,36.0,35.0,45.0,24084.0,27239.0
742,Kharif     ,Bajra,37.0,40.0,46.0,1065.0,1984.0
743,Kharif     ,Castor seed,36.0,41.0,50.0,1780.0,603.0
744,Kharif     ,Cotton(lint),37.0,42.0,55.0,170158.0,402203.0
745,Kharif     ,Dry chillies,36.0,40.0,54.0,61394.0,205424.0
746,Kharif     ,Groundnut,34.0,45.0,52.0,357.0,442.0
747,Kharif     ,Jowar,34.0,55.0,62.0,61.0,88.0
748,Kharif     ,Maize,35.0,50.0,59.0,269.0,802.0
749,Kharif     ,Mesta,25.0,55.0,55.0,52.0,465.0
750,Kharif     ,Moong(Green Gram),36.0,35.0,45.0,14346.0,2166.0
751,Kharif     ,Onion,37.0,40.0,46.0,619.0,12293.0
752,Kharif     ,Rice,36.0,41.0,50.0,271072.0,649760.0
753,Kharif     ,Sesamum,37.0,42.0,55.0,6130.0,736.0
754,Kharif     ,Soyabean,36.0,40.0,54.0,6.0,12.0
755,Kharif     ,Urad,34.0,45.0,52.0,277.0,14.0
756,Rabi       ,Arhar/Tur,34.0,55.0,62.0,885.0,1001.0
757,Rabi       ,Bajra,35.0,50.0,59.0,118.0,220.0
758,Rabi       ,Dry chillies,25.0,55.0,55.0,3314.0,13677.0
759,Rabi       ,Gram,36.0,35.0,45.0,9334.0,16521.0
760,Rabi       ,Groundnut,37.0,40.0,46.0,4389.0,13092.0
761,Rabi       ,Jowar,36.0,41.0,50.0,3940.0,23995.0
762,Rabi       ,Linseed,37.0,42.0,55.0,137.0,32.0
763,Rabi       ,Maize,36.0,40.0,54.0,80083.0,904377.0
764,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,7365.0,2975.0
765,Rabi       ,Onion,34.0,55.0,62.0,268.0,1323.0
766,Rabi       ,Rapeseed &Mustard,35.0,50.0,59.0,761.0,1845.0
767,Rabi       ,Rice,25.0,55.0,55.0,58393.0,201806.0
768,Rabi       ,Sesamum,36.0,35.0,45.0,621.0,142.0
